province,city,address,postalCode,longitude,latitude,price,buildingTypeId,tradeTypeId,listingDate,bedrooms,ownershiptype,daysOnMarket
British Columbia,West Kelowna,"#12 2775 Westside Road,",V1Z3Y6,-119.493807,50.013559,474900.0,6,1,7/3/2018,4.0,Condominium/Strata,174
Quebec,Chomedey (Laval),1454 Rue Notre-Dame-de-Fatima,H7G1N8,-73.689639,45.58572,257000.0,1,1,6/3/2018,2.0,Condominium/Strata,168
Ontario,Vittoria,190 Lawrence Road,N0E1W0,-80.301497,42.753855,535000.0,3,1,6/3/2018,3.0,Freehold,165
Manitoba,Stanley Rm,"Stanley Rm, Manitoba R6W4A1",R6W4A1,-97.932858,49.0829,460000.0,3,1,23/3/2018,6.0,Freehold,162
British Columbia,Surrey,3109 13483 103 AVENUE,V3T0K2,-122.8481084,49.1902909,398000.0,1,1,16/3/2018,1.0,Strata,166
British Columbia,TUMBLER RIDGE,132 VALLEYVIEW CRESCENT,V0C2W0,-121.002274,55.127352,195000.0,3,1,14/3/2018,3.0,Freehold,162
New Brunswick,Saint John,3330 Loch Lomond Road,E2J2H3,-65.92349399999999,45.331276,269900.0,3,1,2/3/2018,4.0,Freehold,183
Alberta,Beltline,#2404 225 11 AV SE,T2G0G3,-114.059401,51.042015,314000.0,1,1,19/3/2018,1.0,Condominium/Strata,167
Ontario,Oakville,3156 BUTTONBUSH TR,L6H7H5,-79.71875309922329,43.496639336453704,1999990.0,3,1,21/3/2018,5.0,Freehold,165
Saskatchewan,Saskatoon,1514 I AVE N,S7L2J6,-106.681849,52.14926,279900.0,3,1,10/3/2018,3.0,Freehold,167
Alberta,Inglewood,#401 905 13 ST SE,T2G3J3,-114.031981,51.040132,343245.0,1,1,3/3/2018,1.0,Condominium/Strata,184
British Columbia,Chilliwack,8495 FOREST GATE DRIVE,V4Z1L3,-121.80094869999999,49.1555528,699800.0,3,1,17/3/2018,4.0,Freehold,169
Manitoba,Ste Anne,102 Seine River XING,R5G0A7,-96.634004,49.662028,284900.0,3,1,6/3/2018,2.0,Freehold,178
Ontario,Brantford,54 AUGUSTUS ST,N0E1R0,-80.3807391913142,43.028676380826795,929700.0,3,1,10/3/2018,3.0,Freehold,168
British Columbia,Big White,"5918 Snow Pine Crescent,",V1X4K5,-118.942966,49.716532,889900.0,3,1,7/3/2018,4.0,Freehold,182
Ontario,Oakville,3031 MAX KHAN BLVD,L6H7H5,-79.7161570456956,43.4931541524473,909000.0,6,1,20/3/2018,4.0,Freehold,166
Saskatchewan,Young,101 Main ST,S0K4Y0,-105.74926299999998,51.768846999999994,129900.0,1,1,7/3/2018,6.0,Freehold,179
Manitoba,Brandon,C3 1420 20th ST,R7B2M5,-99.965082,49.826171,137000.0,1,1,17/3/2018,2.0,Freehold Condo,169
Alberta,Drake Landing,110 DRAKE LANDING GR,T1S0H3,-113.93635,50.726106,489800.0,3,1,2/3/2018,5.0,Freehold,175
Alberta,Edmonton,10802 83 AV NW,T6E2E7,-113.50962,53.51936,369900.0,6,1,2/3/2018,1.0,Condominium/Strata,184
Ontario,Adjala-Tosorontio,15 PINEGROVE CRES,L0M1M0,-79.9723178,44.2387714,649900.0,3,1,1/3/2018,3.0,Freehold,179
British Columbia,Fort Nelson,3365 MCCONACHIE CREEK ROAD,V0C1R0,-122.82666524891,58.87470261291511,239900.0,10,1,7/3/2018,4.0,Freehold,179
British Columbia,Surrey,12499 PINEWOOD CRESCENT,V3V2L4,-122.87604809999999,49.181166999999995,1599999.0,3,1,10/3/2018,7.0,Freehold,176
Quebec,Rivière-des-Prairies/Pointe-aux-Trembles (Montréal),#301 - 16225 Rue Forsyth,H1A5V4,-73.49079276,45.69659001,179900.0,1,1,2/3/2018,2.0,Condominium/Strata,181
Ontario,Coboconk,26 HUGILL ROAD,K0M1K0,-78.783819,44.684461999999996,229900.0,3,1,3/3/2018,2.0,Freehold,174
Saskatchewan,Regina,745 Garnet ST,S4T2X2,-104.626772,50.466985,45000.0,3,1,17/3/2018,1.0,Freehold,169
Ontario,St. Catharines,33 Mary Street,L2N6Y4,-79.286828,43.19587,649900.0,3,1,6/3/2018,3.0,Freehold,179
Quebec,Saint-Jean-sur-Richelieu,#10 - 65 Rue Richelieu,J3B6X2,-73.250785,45.302926,199900.0,1,1,25/3/2018,2.0,Condominium/Strata,164
Quebec,Brossard,#3 - 7125 Rue du Chardonneret,J4Z0A3,-73.42380345,45.46000647,245000.0,1,1,12/3/2018,2.0,Condominium/Strata,174
Alberta,Carstairs,16 MacKenzie WY,T0M0N0,-114.08809199999999,51.559525,285000.0,3,1,22/3/2018,0.0,Condominium/Strata,164
Alberta,Carstairs,16 MacKenzie WY,T0M0N0,-114.08809199999999,51.559525,285000.0,3,1,22/3/2018,3.0,Freehold,164
Manitoba,Alexander,213 2nd AVE,R0K0A0,-100.295948,49.830045,60000.0,3,1,14/3/2018,4.0,Freehold,175
Ontario,Ottawa,18 CEDAR ROAD,K1J6L4,-75.607545,45.447201,1395000.0,3,1,14/3/2018,4.0,Freehold,172
Ontario,Other,"6 Via Vicinato, Italy .",X0X0X0,10.220284,43.961734,159000.0,6,1,13/3/2018,3.0,Freehold,173
New Brunswick,Out of Board Area,108 Green AVE,E3C1M6,-66.755269,45.920241,240000.0,3,1,6/3/2018,3.0,Freehold,162
Ontario,Martintown,4888 RIVER ROAD,K0C1S0,-74.710768,45.153538,159900.0,3,1,1/3/2018,2.0,Freehold,182
Newfoundland & Labrador,North River,2 Cummings Lane,A0A3C0,-53.299452,47.549535,209000.0,3,1,8/3/2018,6.0,Freehold,178
British Columbia,Surrey,5784 133 STREET,V3X2T5,-122.8535902,49.1080036,1229000.0,3,1,10/3/2018,5.0,Freehold,172
Saskatchewan,Regina,401 3810 Robinson ST,S4S3C6,-104.624015,50.418585,164900.0,1,1,9/3/2018,2.0,Condominium/Strata,177
Ontario,Toronto,28A MAYBOURNE AVE,M1L2V8,-79.2907747,43.701209999999996,1329000.0,3,1,7/3/2018,4.0,Freehold,178
Nova Scotia,Truro,75 PARK Street,B2N3J5,-63.284769,45.369411,144000.0,3,1,22/3/2018,3.0,Freehold,163
British Columbia,Halfmoon Bay,5549 SANS SOUCI ROAD,V0N1Y2,-123.95330700000001,49.534281,585000.0,3,1,9/3/2018,4.0,Freehold,176
Ontario,Ottawa,3875 AUTUMNWOOD STREET,K1T1C7,-75.640237,45.341708000000004,849000.0,3,1,23/3/2018,4.0,Freehold,163
British Columbia,Prince George,6779 DAGG ROAD,V2K2R6,-122.78613906745899,53.9909584718521,475000.0,14,1,1/3/2018,7.0,Freehold,185
Ontario,Niagara-on-the-Lake,440 CONCESSION 2 RD,L0S1J0,-79.082899,43.1678166,1795000.0,3,1,24/3/2018,4.0,Freehold,162
Ontario,Meaford,057606 12TH LINE,N4L1W5,-80.70268399999999,44.549382,1700000.0,3,1,1/3/2018,4.0,Freehold,180
Quebec,La Cité-Limoilou (Québec),#2 - 125 Rue Dalhousie,G1K4C5,-71.20278950000001,46.81770856,1800.0,1,2,21/3/2018,2.0,Condominium/Strata,168
Saskatchewan,Saskatoon,13 Stewart AVE,S7L3S5,-106.69140800000001,52.146108,299900.0,3,1,9/3/2018,3.0,Freehold,172
British Columbia,Surrey,6815 176A STREET,V3S4P4,-122.7338822,49.126459600000004,1599900.0,3,1,3/3/2018,9.0,Freehold,164
Alberta,Renfrew,1109 REGENT CR NE,T2E5J6,-114.046888,51.061842,1459000.0,3,1,1/3/2018,4.0,Freehold,167
Ontario,Deep River,363 WYLIE ROAD,K0J1P0,-77.511104,46.081536,459900.0,3,1,16/3/2018,3.0,Freehold,170
Quebec,Beauport (Québec),473 Rue de la Parmentière,G1C0C6,-71.2092,46.881201000000004,213400.0,1,1,15/3/2018,3.0,Condominium/Strata,169
Ontario,Ottawa,2650 SOUTHVALE CRESCENT UNIT#408,K1B4S9,-75.61040600000001,45.395643,189900.0,1,1,16/3/2018,2.0,Condominium/Strata,171
British Columbia,Kamloops,1477 EMERALD DRIVE,V2E0C1,-120.27663799999999,50.661798,614000.0,3,1,15/3/2018,4.0,Freehold,167
British Columbia,Kamloops,1477 EMERALD DRIVE,V2E0C1,-120.27663799999999,50.661798,614000.0,3,1,15/3/2018,3.0,Freehold,167
Nova Scotia,Digby,183 KING Street,B0V1A0,-65.7616210693644,44.6266258227016,124900.0,3,1,3/3/2018,2.0,Freehold,186
Alberta,Red Deer,111 Vancouver Crescent,T4R0P3,-113.744377,52.232034000000006,519900.0,3,1,7/3/2018,4.0,Freehold,171
Ontario,Spencerville,1413 PITTSTON ROAD,K0E1X0,-75.477451,44.845659000000005,330000.0,3,1,16/3/2018,3.0,Freehold,170
Quebec,Le Vieux-Longueuil (Longueuil),1161 Rue St-Georges (Longueuil),J4K3Z5,-73.50027323,45.51990971,286000.0,6,1,16/3/2018,2.0,Condominium/Strata,162
Nova Scotia,Truro,15 Heritage Place,B2N6J4,-63.277629000000005,45.345319,246000.0,3,1,22/3/2018,3.0,Freehold,167
British Columbia,West Kelowna,"#6403 4026 Pritchard Drive,",V4T3E4,-119.58944699999999,49.823375,599900.0,1,1,14/3/2018,2.0,Condominium/Strata,173
British Columbia,Kelowna,"#157 515 Wren Place,",V1W5H7,-119.50448200000001,49.797634,1649900.0,3,1,18/3/2018,6.0,Freehold,166
Alberta,Lincoln Park,#120 25 RICHARD PL SW,T3E7N1,-114.131556,51.007412,219000.0,1,1,16/3/2018,1.0,Condominium/Strata,170
British Columbia,Port Moody,3349 HENRY STREET,V3H2K4,-122.8259175,49.2744771,1399999.0,3,1,9/3/2018,5.0,Freehold,162
Ontario,Tobermory,35 GRANT WATSON DRIVE,N0H2R0,-81.652728,45.265328000000004,789000.0,3,1,20/3/2018,4.0,Freehold,163
Alberta,Lac La Biche,19 Lakeview Crescent,T0A2C0,-111.96870200000001,54.774029000000006,285000.0,3,1,3/3/2018,5.0,Freehold,186
Quebec,Le Plateau-Mont-Royal (Montréal),#1 - 11 - 3622 Rue Clark,H2X2S2,-73.573481,45.513576,1400.0,1,2,12/3/2018,1.0,Condominium/Strata,177
British Columbia,Sooke,7181 Francis Rd,V9Z0T7,-123.740001,48.359645,849900.0,3,1,3/3/2018,4.0,Strata,184
Quebec,Sainte-Foy/Sillery/Cap-Rouge (Québec),#408 - 2116 Ch. Ste-Foy,G1V1R8,-71.270543,46.788981,196000.0,1,1,12/3/2018,2.0,Condominium/Strata,174
British Columbia,Nelson,1020 DAVIES Street,V1L3V2,-117.272058,49.503341,539000.0,3,1,7/3/2018,3.0,Freehold,170
New Brunswick,Bathurst,1785 Goodview,E2A2G4,-65.62491,47.60716,114900.0,3,1,2/3/2018,4.0,Freehold,185
Ontario,McDougall Twp,7 TAYLOR CRESCENT,P2A2W9,-80.01894,45.396339000000005,449900.0,3,1,8/3/2018,3.0,Freehold,178
Nova Scotia,Sydney,74 gritton Avenue,B1S2X9,-60.191097,46.127557700000004,64900.0,3,1,2/3/2018,3.0,Freehold,187
Quebec,La Prairie,#403 - 100 Av. de Balmoral,J5R4L5,-73.48595443,45.42501472,189800.0,1,1,1/3/2018,2.0,Condominium/Strata,185
Quebec,Chambly,2068 Rue Marianne-Baby,J3L0A5,-73.31022569,45.42984818,289000.0,1,1,8/3/2018,2.0,Condominium/Strata,179
Alberta,Fort Saskatchewan,#118 70 Woodsmere CL W,T8L4R8,-113.24691399999999,53.679601,150000.0,1,1,16/3/2018,1.0,Condominium/Strata,170
Quebec,Saint-Hubert (Longueuil),#2 - 3780 Rue Fernand-Flipot,J3Y0J9,-73.38670722,45.4705651,139900.0,1,1,6/3/2018,1.0,Condominium/Strata,180
New Brunswick,Edmundston,13 Chouinard Avenue,E3V3J3,-68.3178,47.38086,159700.0,3,1,1/3/2018,4.0,Freehold,184
Quebec,Repentigny (Repentigny),#6 - 525 Boul. Iberville,J6A2C2,-73.446164,45.746773,144900.0,1,1,2/3/2018,2.0,Condominium/Strata,183
Alberta,Cold Lake,5 Bruyer Crescent,T9M1E2,-110.188879,54.469434899999996,284900.0,3,1,21/3/2018,3.0,Freehold,165
Alberta,Beltline,#609 1053 10 ST SW,T2R1S6,-114.08667,51.042526,299000.0,1,1,5/3/2018,1.0,Condominium/Strata,164
Alberta,Beltline,#609 1053 10 ST SW,T2R1S6,-114.08667,51.042526,299000.0,1,1,5/3/2018,2.0,Condominium/Strata,164
Newfoundland & Labrador,St John's,21 Oberon Street,A1B0K1,-52.800132,47.545088,419900.0,3,1,8/3/2018,3.0,Freehold,174
Quebec,Gatineau (Gatineau),#D - 41 Rue de Toulouse,J8T7X4,-75.69471867,45.48984067,144900.0,1,1,1/3/2018,2.0,Condominium/Strata,184
Newfoundland & Labrador,Virgin Arm,49 Main Street,A0G1P0,-54.825353,49.496586,69900.0,3,1,6/3/2018,3.0,Leasehold,183
Alberta,Beaumont,56 Rue Monette ST,T4X1T2,-113.41873999999999,53.36006,550000.0,3,1,8/3/2018,4.0,Freehold,178
Quebec,Le Plateau-Mont-Royal (Montréal),#301 - 4780 Rue Fullum,H2H2S1,-73.57346535,45.53913563,1900.0,1,2,2/3/2018,2.0,Condominium/Strata,180
Quebec,Ville-Marie (Montréal),#510 - 2118 Rue St-Dominique,H2X2X3,-73.56891632,45.51289791,3000.0,1,2,4/3/2018,2.0,Condominium/Strata,174
Ontario,Kitchener,306 -  689 DOON VILLAGE Road,N2P1A1,-80.445841,43.394914,525.0,3,2,2/3/2018,4.0,Freehold,167
Alberta,Edmonton,#28 9505 176 ST NW,T5T5Z4,-113.62602673439301,53.529790783335706,241777.0,6,1,4/3/2018,2.0,Condominium/Strata,182
Alberta,Rural Wheatland County,243053 Range Rd 211 BN,T0J3G0,-112.81809799999999,51.040569,550000.0,3,1,8/3/2018,4.0,Freehold,167
Alberta,Rural Wheatland County,243053 Range Rd 211 BN,T0J3G0,-112.81809799999999,51.040569,550000.0,3,1,8/3/2018,5.0,Freehold,167
Alberta,Edmonton,2573 PEGASUS BV NW,T5E6P9,-113.50411509999998,53.60140379999999,579900.0,3,1,11/3/2018,3.0,Freehold,170
Saskatchewan,Swift Current,443 Walsh TRL,S9H4V6,-107.81326399999999,50.295015,353000.0,3,1,20/3/2018,4.0,Freehold,166
Alberta,Cold Lake,1405 Horseshoe Bay ES,T9M1G8,-110.20662,54.48818000000001,749500.0,3,1,6/3/2018,6.0,Freehold,180
Alberta,Mannville,5210 45 Street,T0B2W0,-111.17208490000002,53.340595400000005,269000.0,3,1,8/3/2018,5.0,Freehold,176
Nova Scotia,Eel Brook,6789 HIGHWAY 3,B0W2X0,-65.9125514671026,43.8241156660832,89900.0,3,1,6/3/2018,4.0,Freehold,183
Alberta,Dover,#210 21 DOVER PT SE,T2B3K4,-113.996987,51.016312,209000.0,1,1,9/3/2018,2.0,Condominium/Strata,172
Nova Scotia,Bible Hill,25 Avon Street,B2N4G1,-63.2738605,45.369752899999995,99900.0,3,1,6/3/2018,3.0,Freehold,163
Nova Scotia,Yarmouth,12 Parade Street,B5A3A4,-66.1178584,43.837829600000006,899900.0,3,1,7/3/2018,7.0,Freehold,180
Alberta,Carstairs,1417 RANCH RD,T0M0N0,-114.106664,51.554945000000004,409800.0,3,1,2/3/2018,3.0,Freehold,187
Saskatchewan,Estevan Rm No. 5,Deeray Acreage,S4A2K9,-103.043976,49.172309999999996,649900.0,3,1,3/3/2018,4.0,Freehold,184
Alberta,Wetaskiwin,4420 56 AV,T9A2S2,-113.35808,52.97452,237000.0,3,1,2/3/2018,4.0,Freehold,185
Saskatchewan,Prince Albert,412 1580 Olive Diefenbaker DR,S6V7M6,-105.708621,53.187413,134900.0,1,1,3/3/2018,3.0,Condominium/Strata,167
Alberta,Harvest Hills,#2212 20 HARVEST ROSE PA NE,T3K4Z1,-114.063626,51.142526000000004,228888.0,1,1,1/3/2018,2.0,Condominium/Strata,162
Alberta,Auburn Bay,#1012 10 AUBURN BAY AV SE,T3M0P8,-113.96005,50.897193,299900.0,6,1,3/3/2018,2.0,Condominium/Strata,178
Saskatchewan,Moosomin,419 Henry ST,S0G3N0,-101.658439,50.138008,579000.0,3,1,6/3/2018,3.0,Freehold,175
Alberta,Edmonton,1135 ADAMSON DR SW,T6W0V4,-113.51828,53.404230000000005,685000.0,3,1,1/3/2018,4.0,Freehold,182
Alberta,Lethbridge,256 Sunridge Road W,T1J5H8,-112.86936000000001,49.651857,294900.0,3,1,3/3/2018,3.0,Freehold,164
Saskatchewan,Montmartre,128 Central AVE,S0G3M0,-103.443399,50.218567,34900.0,3,1,1/3/2018,4.0,Freehold,162
Nova Scotia,Stewiacke,146 Riverside Avenue,B0N2J0,-63.35005699999999,45.143401000000004,219900.0,3,1,1/3/2018,2.0,Freehold,181
Alberta,Beltline,#620 720 13 AV SW,T2R1M5,-114.077777,51.040928,729900.0,1,1,2/3/2018,2.0,Condominium/Strata,184
Alberta,Highland Park,302 34 AV NW,T2K0B7,-114.06703600000002,51.083318,619900.0,12,1,3/3/2018,5.0,Freehold,175
Saskatchewan,Moose Jaw,1330 Regal CRES,S6H7S2,-105.57574,50.404188,325000.0,3,1,3/3/2018,4.0,Freehold,177
Saskatchewan,Eastend,541&535 Front ST,S0N0T0,-108.824354,49.513356,138900.0,3,1,2/3/2018,3.0,Freehold,177
Manitoba,Lac Du Bonnet,369 Lake AVE,R0E1A0,-96.059048,50.245046,269900.0,3,1,6/3/2018,4.0,Freehold,167
Manitoba,Winnipeg,777 Selkirk AVE,R2W2N5,-97.15593100000001,49.91925,98000.0,3,1,13/3/2018,2.0,Freehold,174
British Columbia,Delta,1584 BEACH GROVE ROAD,V4L1N6,-123.0551137,49.031624900000004,2398000.0,3,1,17/3/2018,3.0,Strata,172
British Columbia,Langley,5244 199A STREET,V3A6T9,-122.6691081,49.097801000000004,849800.0,3,1,17/3/2018,3.0,Freehold,169
Manitoba,Killarney,23 Bay AVE,R0K1G0,-99.665122,49.174293,339900.0,3,1,2/3/2018,6.0,Freehold,185
Manitoba,Binscarth,319 3rd AVE,R0J0G0,-101.285931,50.626603,89900.0,3,1,2/3/2018,3.0,Freehold,185
British Columbia,Kamloops,837-15 HUDSONS BAY TRAIL,V2C6S6,-120.35954,50.68092,614900.0,6,1,13/3/2018,3.0,Condominium,173
British Columbia,Kamloops,837-15 HUDSONS BAY TRAIL,V2C6S6,-120.35954,50.68092,614900.0,6,1,13/3/2018,3.0,Condominium/Strata,173
Saskatchewan,Saskatoon,2609 37th ST W,S7L4E9,-106.710581,52.150490999999995,298500.0,3,1,2/3/2018,3.0,Freehold,185
British Columbia,Burnaby,7454 17TH AVENUE,V3N1L4,-122.943849,49.219301,1175000.0,12,1,9/3/2018,5.0,Strata,162
British Columbia,West Kelowna,"#5(a) 2745 Hewl Road,",V1Z1M9,-119.58033400000001,49.859642,469000.0,3,1,3/3/2018,3.0,Freehold,178
Ontario,Meaford,79 ST VINCENT STREET,N4L1B8,-80.58618100000001,44.606486,349900.0,3,1,10/3/2018,3.0,Freehold,175
Ontario,Almonte,1838 CLAYTON ROAD,K0A1A0,-76.310932,45.187669,694900.0,3,1,10/3/2018,4.0,Freehold,173
Ontario,Guelph/Eramosa,5820 Jones Baseline .,N0B1J0,-80.287786,43.651987,999000.0,3,1,7/3/2018,3.0,Freehold,179
Ontario,Fort Erie,832 EDGEMERE Road,L2A1A8,-78.946095,42.883895,569900.0,3,1,7/3/2018,4.0,Freehold,180
Ontario,Grey Highlands,108 LORNE ST,N0C1H0,-80.6528093,44.317837100000006,279000.0,3,1,7/3/2018,3.0,Freehold,163
Ontario,Ridgeway,unit#3 -  352 Prospect Point Road,L0S1N0,-79.048025,42.884381,459900.0,6,1,8/3/2018,1.0,Condominium,163
Ontario,London,88 EDGEWATER BOULEVARD,N0L1R0,-81.406438,42.946709999999996,939940.0,3,1,2/3/2018,4.0,Freehold,183
Saskatchewan,Regina,2804 St James BY,S4V2Z1,-104.531377,50.433536,509900.0,3,1,10/3/2018,2.0,Freehold,179
Ontario,Aurora,83 AMES CRES,L4G7Y5,-79.4396657,44.0097914,1298000.0,3,1,4/3/2018,6.0,Freehold,178
British Columbia,Vancouver,340 W 62 AVENUE,V5X2E3,-123.11343190000001,49.2138494,1998800.0,6,1,11/3/2018,3.0,Strata,178
Ontario,Loyalist,4684 Bath RD,K0H1G0,-76.6683989,44.212658700000006,888000.0,3,1,15/3/2018,4.0,Freehold,168
Ontario,Brampton,37 CLASSIC DR,L6Y5H3,-79.7893308,43.653174,2300000.0,3,1,9/3/2018,5.0,Freehold,169
Quebec,Magog,#115 - 2100 Place du Club-Memphré,J1X5X4,-72.17348833,45.2728977,1200.0,1,2,21/3/2018,1.0,Condominium/Strata,168
Alberta,Edmonton,#105 10149 83 AV NW,T6E2C5,-113.49342,53.51885,174000.0,1,1,9/3/2018,2.0,Condominium/Strata,177
Alberta,Edmonton,#105 10149 83 AV NW,T6E2C5,-113.49342,53.51885,174000.0,1,1,9/3/2018,2.0,Condominium/Strata,177
Alberta,Stony Plain,5411 49 ST,T7Z1B5,-114.00307,53.52511,420000.0,3,1,3/3/2018,5.0,Freehold,183
Ontario,Markham,54 JIMSTON DR,L3R6R4,-79.2967957,43.835926799999996,1189000.0,3,1,16/3/2018,5.0,Freehold,166
Ontario,Wasaga Beach,1 MASTERS LANE,L9Z1S9,-79.9944483,44.5122111,540000.0,3,1,14/3/2018,3.0,Freehold,171
Alberta,Fort Saskatchewan,22 Sierra WD,T8L0E9,-113.206979286508,53.680761374158294,324213.0,12,1,21/3/2018,3.0,Freehold,164
Ontario,Sudbury,865 Tulane Avenue,P3A4K1,-80.921566,46.516979,218000.0,3,1,23/3/2018,3.0,Freehold,166
British Columbia,ALERT BAY,400 PINE STREET,V0R1A0,-126.922183,50.578509000000004,390000.0,3,1,17/3/2018,6.0,Freehold,172
Ontario,West Grey,574230 SIDEROAD 40 RD,N0C1H0,-80.6822365522385,44.2558845486773,348500.0,3,1,8/3/2018,2.0,Freehold,177
Quebec,La Prairie,#302 - 165 Rue du Beau-Fort,J5R6M5,-73.49495709,45.42273273,224500.0,1,1,21/3/2018,2.0,Condominium/Strata,164
Ontario,Waterford,30 Fairview Drive,N0E1Y0,-80.285838,42.935894,499999.0,3,1,16/3/2018,5.0,Freehold,168
British Columbia,Vernon,"5014 5 Avenue,",V1H1Z1,-119.290892,50.354843,504900.0,3,1,16/3/2018,3.0,Leasehold,168
Alberta,Red Deer,155 Alexander Crescent,T4R2R7,-113.77136200000001,52.250572999999996,599900.0,3,1,16/3/2018,4.0,Freehold,170
Ontario,Casselman,304 DORE ST,K0A1M0,-75.1018309593201,45.315202042854004,459000.0,3,1,13/3/2018,3.0,Freehold,164
Ontario,Lefaivre,2890 PRESQU'ILE ROAD UNIT#10,K0B1J0,-74.94199300000001,45.640471000000005,219900.0,6,1,22/3/2018,2.0,Condominium/Strata,162
Ontario,Burlington,284R TUFGAR Crescent,L7M1P8,-79.82966400000001,43.39533,950000.0,3,1,5/3/2018,3.0,Freehold,184
Alberta,Pineridge,372 Pinewind RD NE,T1Y3C7,-113.94806000000001,51.080662,359900.0,3,1,15/3/2018,5.0,Freehold,163
Quebec,Mercier/Hochelaga-Maisonneuve (Montréal),#D-306 - 4211 Rue de Rouen,H1V1G7,-73.544253,45.552276,339000.0,1,1,13/3/2018,2.0,Condominium/Strata,164
Nova Scotia,Meteghan Station,1700 D'Entremont Road,B0W2L0,-66.056514,44.1812604,55000.0,3,1,14/3/2018,3.0,Freehold,168
Ontario,Thorold,47-85 ANDREW LANE,L2V0E4,-79.23942804336549,43.030076569528596,504368.0,6,1,1/3/2018,2.0,Freehold,173
Ontario,Innisfil,140 COPELAND CRES,L0L1L0,-79.7022579,44.184346999999995,995000.0,3,1,1/3/2018,4.0,Freehold,182
British Columbia,Surrey,15621 108 AVENUE,V4B1J9,-122.7888861,49.199024,1199900.0,3,1,15/3/2018,4.0,Freehold,171
Alberta,Dalhousie,#11 5601 DALTON DR NW,T3A2E2,-114.148072,51.102281,223500.0,6,1,9/3/2018,2.0,Condominium/Strata,177
British Columbia,Cultus Lake,1 1885 COLUMBIA VALLEY ROAD,V2R0E1,-122.0179803,49.031676399999995,749000.0,3,1,17/3/2018,4.0,Strata,169
Alberta,Red Carpet,#278 6220 17 AV SE,T2A0W6,-113.945003,51.039215999999996,10000.0,17,1,13/3/2018,2.0,Leasehold,173
Ontario,Spencerville,9 SPENCER STREET,K0E1X0,-75.545897,44.843204,450000.0,3,1,23/3/2018,4.0,Freehold,166
Quebec,Dollard-Des Ormeaux,28 Crois. Mirabel,H9A0A1,-73.844678,45.484459,519000.0,6,1,10/3/2018,3.0,Condominium/Strata,176
Quebec,Ville-Marie (Montréal),#1609 - 405 Rue de la Concorde,H3A0H1,-73.57092824,45.506924100000006,1700.0,1,2,7/3/2018,1.0,Condominium/Strata,174
Quebec,Saint-Pie,#102 - 287 Boul. Daniel-Johnson,J0H1W0,-72.89448774,45.50904318,159900.0,1,1,22/3/2018,3.0,Condominium/Strata,164
Alberta,Mahogany,#1202 11 MAHOGANY RO SE,T3M2L6,-113.938469,50.898763,289900.0,1,1,3/3/2018,2.0,Condominium/Strata,175
Nova Scotia,Spryfield,111 Lier Ridge,B3P0E6,-63.6047124,44.6076414,275900.0,3,1,10/3/2018,3.0,Freehold,172
New Brunswick,Weldon,75 Beech Hill RD,E4H4N4,-64.69126,45.956876,104900.0,3,1,14/3/2018,2.0,Freehold,169
British Columbia,Langley,21076 77 AVENUE,V2Y2E6,-122.6385275,49.14221129999999,1549900.0,3,1,21/3/2018,6.0,Freehold,165
Alberta,Torrington,309 3rd AV,T0M2B0,-113.60302,51.790655,395000.0,3,1,11/3/2018,4.0,Freehold,167
Quebec,Mercier/Hochelaga-Maisonneuve (Montréal),#6 - 17 Place Simon-Valois,H1W0A6,-73.54406834,45.54764164,249900.0,1,1,19/3/2018,2.0,Condominium/Strata,164
Newfoundland & Labrador,Portugal Cove,20 Golden Dawn Drive,A1M0C9,-52.8328436,47.616952000000005,429900.0,3,1,21/3/2018,3.0,Freehold,165
Alberta,Bow Island,228 2 Avenue,T0K0G0,-111.375068,49.872627,189500.0,3,1,20/3/2018,4.0,Freehold,166
Alberta,Sherwood Park,#319 4075 CLOVER BAR RD,T8H0R6,-113.27445,53.55927,288500.0,1,1,20/3/2018,2.0,Condominium/Strata,166
Alberta,Cold Lake,1102 13 ST,T9M2E3,-110.17822439999999,54.4610745,269000.0,3,1,23/3/2018,2.0,Freehold,163
Newfoundland & Labrador,Embree,13 Mill Road,A0G2A0,-55.033543,49.312569,374900.0,3,1,7/3/2018,3.0,Freehold,179
Manitoba,Riverton,26 Front ST,R0C2R0,-96.99259599999999,50.994116,129900.0,3,1,18/3/2018,3.0,Freehold,165
Saskatchewan,Regina Beach,223 Sunset DR,S0G4C0,-105.01036,50.789527,429500.0,3,1,10/3/2018,3.0,Leasehold,176
Quebec,Rock Forest/Saint-Élie/Deauville (Sherbrooke),#306 - 100 Rue du Lac,J1N3M8,-72.04061899999999,45.339719,154900.0,1,1,6/3/2018,2.0,Condominium/Strata,180
Alberta,Red Deer,6218 Horn Street,T4N5M3,-113.834484,52.284264,260000.0,3,1,15/3/2018,5.0,Freehold,167
Alberta,Huntington Hills,7307 HUNTERVIEW DR NW,T2P4P5,-114.08126999999999,51.116561,430000.0,3,1,19/3/2018,0.0,Condominium/Strata,168
Alberta,Huntington Hills,7307 HUNTERVIEW DR NW,T2P4P5,-114.08126999999999,51.116561,430000.0,3,1,19/3/2018,5.0,Freehold,168
Newfoundland & Labrador,CLARKES BEACH,30-32 BOYD Avenue,A0A1W0,-53.287960999999996,47.547321999999994,299900.0,3,1,7/3/2018,5.0,Freehold,182
